# Name Epoch Band Mag eMag period DM E(B-V) KMEAN  W1MEAN
lc_3.0_15.5_1.97 55829.63092390359816 z 14.6074 0.0147 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55829.63593679820042 z 14.6205 0.0147 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55934.40328611440054 z 14.6588 0.0147 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55934.39635869990161 z 14.5914 0.0147 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55437.63253801580140 z 14.7348 0.0148 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55437.62221778090316 z 14.7747 0.0148 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55462.53309822829760 y 14.4492 0.0158 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55462.52553899760096 y 14.5129 0.0159 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55555.39799685410253 y 14.4970 0.0159 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55555.40638300910359 y 14.4554 0.0158 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55934.38827010110253 y 14.3089 0.0155 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55934.38128630180290 y 14.3465 0.0156 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55818.51473601809994 y 14.2831 0.0155 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 55818.50616581320355 y 14.3604 0.0156 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 56200.50083606869885 y 14.4736 0.0158 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_15.5_1.97 56200.50863142599701 y 14.4970 0.0159 3.0000 15.5000 1.9740 11.5870 11.4651
lc_3.0_16.0_1.97 55897.45882380569674 g 20.1225 0.0630 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55517.44715103269846 r 17.2281 0.0086 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56284.29320021769672 r 17.8623 0.0132 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56284.28636035259842 r 17.8641 0.0132 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56259.35630858749937 r 17.6515 0.0114 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56259.34318630520283 r 17.5851 0.0109 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56227.45243611429760 r 17.8964 0.0135 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56227.46455016270193 r 17.8920 0.0134 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55875.42765569820040 i 16.3692 0.0165 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55875.44148935020348 i 16.3674 0.0165 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55901.31523044549976 i 16.1139 0.0158 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55901.32953791879845 i 16.2094 0.0160 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56257.33640677770018 i 16.6141 0.0173 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56257.32902269480110 i 16.5460 0.0171 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55219.24340715669678 z 15.4079 0.0156 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55219.23410687190335 z 15.3844 0.0155 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55829.63092390359816 z 15.1160 0.0151 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55829.63593679820042 z 15.0874 0.0151 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55934.40328611440054 z 15.1130 0.0151 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55934.39635869990161 z 15.0947 0.0151 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55437.63253801580140 z 15.3143 0.0154 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55437.62221778090316 z 15.2933 0.0154 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55462.53309822829760 y 14.9857 0.0172 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55462.52553899760096 y 14.9643 0.0171 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55555.39799685410253 y 14.9522 0.0171 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55555.40638300910359 y 15.0096 0.0172 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55934.38827010110253 y 14.8004 0.0166 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55934.38128630180290 y 14.8752 0.0168 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55818.51473601809994 y 14.8118 0.0166 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 55818.50616581320355 y 14.8173 0.0166 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56200.50083606869885 y 14.9650 0.0171 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.0_1.97 56200.50863142599701 y 14.9828 0.0172 3.0000 16.0000 1.9750 12.0871 11.9651
lc_3.0_16.5_1.97 55897.45882380569674 g 20.6191 0.0895 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55517.44715103269846 r 17.6933 0.0117 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56284.29320021769672 r 18.4010 0.0192 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56284.28636035259842 r 18.3661 0.0188 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56259.35630858749937 r 18.1356 0.0159 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56259.34318630520283 r 18.0341 0.0148 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56227.45243611429760 r 18.3468 0.0185 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56227.46455016270193 r 18.4336 0.0197 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55875.42765569820040 i 16.8278 0.0182 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55875.44148935020348 i 16.8562 0.0184 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55901.31523044549976 i 16.6456 0.0175 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55901.32953791879845 i 16.6069 0.0173 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56257.33640677770018 i 17.0779 0.0196 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56257.32902269480110 i 17.0681 0.0195 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55219.24340715669678 z 15.8852 0.0167 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55219.23410687190335 z 15.8922 0.0167 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55829.63092390359816 z 15.5978 0.0160 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55829.63593679820042 z 15.6321 0.0160 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55934.40328611440054 z 15.6507 0.0161 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55934.39635869990161 z 15.6114 0.0160 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55437.63253801580140 z 15.7698 0.0164 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55437.62221778090316 z 15.7575 0.0163 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55462.53309822829760 y 15.4483 0.0191 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55462.52553899760096 y 15.4921 0.0193 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55555.39799685410253 y 15.4527 0.0191 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55555.40638300910359 y 15.4771 0.0192 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55934.38827010110253 y 15.3359 0.0185 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55934.38128630180290 y 15.3298 0.0185 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55818.51473601809994 y 15.3133 0.0184 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 55818.50616581320355 y 15.3482 0.0186 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56200.50083606869885 y 15.5775 0.0197 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_16.5_1.97 56200.50863142599701 y 15.4864 0.0192 3.0000 16.5000 1.9750 12.5871 12.4651
lc_3.0_17.0_1.97 55897.45882380569674 g 21.2983 0.1545 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55517.44715103269846 r 18.2243 0.0170 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56284.29320021769672 r 18.8199 0.0260 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56284.28636035259842 r 18.8001 0.0257 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56259.35630858749937 r 18.5792 0.0219 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56259.34318630520283 r 18.5892 0.0220 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56227.45243611429760 r 18.9022 0.0276 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56227.46455016270193 r 18.8829 0.0273 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55875.42765569820040 i 17.3061 0.0210 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55875.44148935020348 i 17.3281 0.0212 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55901.31523044549976 i 17.1541 0.0200 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55901.32953791879845 i 17.1245 0.0198 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56257.33640677770018 i 17.4895 0.0225 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 56257.32902269480110 i 17.5360 0.0229 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55219.24340715669678 z 16.3390 0.0183 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55219.23410687190335 z 16.2999 0.0181 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55829.63092390359816 z 16.1404 0.0175 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55829.63593679820042 z 16.1068 0.0174 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55934.40328611440054 z 16.1115 0.0174 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55934.39635869990161 z 16.1126 0.0174 3.0000 17.0000 1.9750 13.0871 12.9651
lc_3.0_17.0_1.97 55437.63253801580140 z 16.2470 0.0179 3.0000 17.0000 1.9750 13.0871 12.9651
