# Name Epoch Band Mag eMag period DM E(B-V) KMEAN  W1MEAN
lc_3.0_14.5_1.81 56144.41940266449819 i 14.7800 0.0146 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56144.40805611560063 i 14.7915 0.0146 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55793.36629898010142 i 14.8499 0.0145 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55793.35540329200012 i 14.8383 0.0146 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55788.42163907129725 i 14.3547 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55788.40929978580243 i 14.3771 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55441.29931574420334 i 14.4959 0.0146 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55441.28758650500095 i 14.5067 0.0146 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56172.41484385490185 i 14.3889 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56172.41882800919848 i 14.3386 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56172.42681860269659 i 14.3541 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56172.43080182279664 i 14.3875 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56059.57579904000158 z 13.5554 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56527.48003202729888 z 13.5057 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 56597.21022513519711 z 13.6567 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55348.61488597079733 z 13.5679 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_14.5_1.81 55348.61199642159772 z 13.5262 0.0147 3.0000 14.5000 1.8150 10.5681 10.4555
lc_3.0_15.0_1.83 56156.37063464090170 g 18.7503 0.0296 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56156.35776030879788 g 18.7107 0.0291 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56516.37345932010066 g 18.6933 0.0288 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56516.38433258610166 g 18.7105 0.0291 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55417.50787448659685 g 18.4255 0.0258 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55417.49611749160249 g 18.4627 0.0262 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55802.33542795819812 g 18.7473 0.0295 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55441.32582437709789 g 18.3193 0.0248 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55441.31340539179655 g 18.2750 0.0244 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55437.34010023759765 r 15.8046 0.0035 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56156.34378520119935 r 16.5419 0.0055 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56156.33347184360173 r 16.5265 0.0054 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56528.37854120309930 r 16.5379 0.0055 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56528.36787954989995 r 16.5962 0.0057 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56524.41524367270176 i 15.0469 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56524.40374782639992 i 15.0896 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56498.49443307719775 i 15.3844 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56498.50536331260082 i 15.3209 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55407.52049615039869 i 14.8940 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55407.50695173080021 i 14.9919 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56144.41940266449819 i 15.3478 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56144.40805611560063 i 15.3802 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55793.36629898010142 i 15.3762 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55793.35540329200012 i 15.3744 0.0147 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55788.42163907129725 i 14.8947 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55788.40929978580243 i 14.8152 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55441.29931574420334 i 15.0601 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55441.28758650500095 i 15.0283 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56172.41484385490185 i 14.8539 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56172.41882800919848 i 14.8638 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56172.42681860269659 i 14.8972 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56172.43080182279664 i 14.9254 0.0145 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56059.58791321780154 z 14.0890 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56059.57579904000158 z 14.0296 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55870.21602104420163 z 13.9288 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55870.20437145530013 z 13.9398 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56527.48003202729888 z 14.0067 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56597.21022513519711 z 14.0884 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55348.61488597079733 z 14.0374 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55348.61199642159772 z 14.1289 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56442.59617576379969 z 13.8940 0.0146 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55728.61464601670014 y 13.6454 0.0149 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55728.61664654780179 y 13.6815 0.0149 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55498.20062628490268 y 13.6582 0.0149 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 55498.21291747120267 y 13.6405 0.0149 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56057.61965352819971 y 13.9103 0.0150 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56057.60757645079866 y 13.8042 0.0149 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.0_1.83 56442.61955777990079 y 13.6336 0.0148 3.0000 15.0000 1.8340 11.0703 10.9567
lc_3.0_15.5_1.85 56156.37063464090170 g 19.2967 0.0385 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56156.35776030879788 g 19.2563 0.0377 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56516.37345932010066 g 19.2964 0.0385 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56516.38433258610166 g 19.3008 0.0386 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55417.50787448659685 g 19.0462 0.0339 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55417.49611749160249 g 18.9538 0.0325 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55802.33542795819812 g 19.2620 0.0378 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55441.32582437709789 g 18.9288 0.0321 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55441.31340539179655 g 18.8919 0.0315 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55437.34010023759765 r 16.4053 0.0051 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56156.34378520119935 r 17.0685 0.0077 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56156.33347184360173 r 17.0748 0.0077 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56528.37854120309930 r 17.1266 0.0080 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56528.36787954989995 r 17.1121 0.0079 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56524.41524367270176 i 15.6202 0.0149 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56524.40374782639992 i 15.6123 0.0149 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56498.49443307719775 i 15.9049 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56498.50536331260082 i 15.8523 0.0153 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55407.52049615039869 i 15.4990 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55407.50695173080021 i 15.4629 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56144.41940266449819 i 15.8985 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56144.40805611560063 i 15.8629 0.0153 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55793.36629898010142 i 15.9111 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55793.35540329200012 i 15.8526 0.0153 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55788.42163907129725 i 15.3934 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55788.40929978580243 i 15.4478 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55441.29931574420334 i 15.5570 0.0149 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55441.28758650500095 i 15.5891 0.0149 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56172.41484385490185 i 15.4641 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56172.41882800919848 i 15.4668 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56172.42681860269659 i 15.4318 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56172.43080182279664 i 15.4577 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56059.58791321780154 z 14.5464 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56059.57579904000158 z 14.5814 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55870.21602104420163 z 14.5034 0.0146 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55870.20437145530013 z 14.5221 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56527.48003202729888 z 14.5406 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56597.21022513519711 z 14.7201 0.0148 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55348.61488597079733 z 14.5573 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55348.61199642159772 z 14.5850 0.0147 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56442.59617576379969 z 14.3874 0.0146 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55728.61464601670014 y 14.1719 0.0153 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55728.61664654780179 y 14.1997 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55498.20062628490268 y 14.2061 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 55498.21291747120267 y 14.2098 0.0154 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56057.61965352819971 y 14.3800 0.0157 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56057.60757645079866 y 14.3639 0.0156 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_15.5_1.85 56442.61955777990079 y 14.1706 0.0153 3.0000 15.5000 1.8580 11.5732 11.4581
lc_3.0_16.0_1.86 56156.37063464090170 g 19.6880 0.0480 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56156.35776030879788 g 19.8115 0.0517 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56516.37345932010066 g 19.7912 0.0510 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56516.38433258610166 g 19.8144 0.0518 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55417.50787448659685 g 19.4802 0.0426 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55417.49611749160249 g 19.5589 0.0445 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55802.33542795819812 g 19.6718 0.0475 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55441.32582437709789 g 19.3629 0.0399 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55441.31340539179655 g 19.3746 0.0402 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55437.34010023759765 r 16.9040 0.0069 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56156.34378520119935 r 17.6096 0.0111 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56156.33347184360173 r 17.6037 0.0110 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56528.37854120309930 r 17.6034 0.0110 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56528.36787954989995 r 17.6220 0.0112 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56524.41524367270176 i 16.1712 0.0159 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56524.40374782639992 i 16.1564 0.0159 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56498.49443307719775 i 16.4258 0.0167 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56498.50536331260082 i 16.3941 0.0166 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55407.52049615039869 i 15.9595 0.0155 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55407.50695173080021 i 15.9594 0.0155 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56144.41940266449819 i 16.4250 0.0167 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 56144.40805611560063 i 16.4154 0.0166 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55793.36629898010142 i 16.3337 0.0164 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55793.35540329200012 i 16.4319 0.0167 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55788.42163907129725 i 15.9352 0.0154 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55788.40929978580243 i 15.9556 0.0155 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55441.29931574420334 i 16.0653 0.0157 3.0000 16.0000 1.8640 12.0739 11.9585
lc_3.0_16.0_1.86 55441.28758650500095 i 16.0902 0.0157 3.0000 16.0000 1.8640 12.0739 11.9585
