# Name Epoch Band Mag eMag period DM E(B-V) KMEAN  W1MEAN
lc_3.0_13.0_1.09 55510.29797697260074 g 14.3206 0.0150 3.0000 13.0000 1.0900  8.9818  8.9120
lc_3.0_13.0_1.09 55510.28641667409829 g 14.3072 0.0151 3.0000 13.0000 1.0900  8.9818  8.9120
lc_3.0_13.0_1.09 55507.29306306070066 g 14.3240 0.0150 3.0000 13.0000 1.0900  8.9818  8.9120
lc_3.0_13.0_1.09 55507.30751419869921 g 14.3380 0.0150 3.0000 13.0000 1.0900  8.9818  8.9120
lc_3.0_13.0_1.09 55507.30751419869921 g 14.3334 0.0150 3.0000 13.0000 1.0900  8.9818  8.9120
lc_3.0_13.5_1.09 55918.27378822390165 g 14.8521 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55918.25995358030195 g 14.8186 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55918.27378822390165 g 14.8453 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55918.25995358030195 g 14.8204 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 56210.47343712019938 g 13.9654 0.0152 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 56210.46701741139987 g 13.9657 0.0152 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55507.29306306070066 g 14.8367 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55510.28641667409829 g 14.8354 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55510.29797697260074 g 14.8482 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55510.29797697260074 g 14.8289 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55510.28641667409829 g 14.8729 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55507.29306306070066 g 14.8431 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55507.30751419869921 g 14.8384 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_13.5_1.09 55507.30751419869921 g 14.8339 0.0149 3.0000 13.5000 1.0960  9.4825  9.4124
lc_3.0_14.0_1.30 55918.27378822390165 g 15.9946 0.0152 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55918.25995358030195 g 16.0111 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55918.27378822390165 g 16.0075 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55918.25995358030195 g 15.9634 0.0152 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56210.47343712019938 g 15.1014 0.0148 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56210.46701741139987 g 15.1206 0.0148 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55507.29306306070066 g 16.0084 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55510.28641667409829 g 16.0254 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55510.29797697260074 g 16.0301 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55510.29797697260074 g 16.0266 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55510.28641667409829 g 16.0018 0.0152 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55507.29306306070066 g 16.0053 0.0152 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55507.30751419869921 g 16.0184 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55507.30751419869921 g 16.0101 0.0153 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55929.26405909239838 r 14.0662 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55929.25111724110320 r 14.0365 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55929.25111724110320 r 14.0529 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55929.26405909239838 r 14.0436 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56638.22971605430212 r 14.3076 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56638.23716216119647 r 14.2766 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56259.32936323580361 r 14.0547 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 56259.32323386330245 r 14.0913 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55491.41203019669774 r 14.1265 0.0015 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55491.39768658240064 r 14.0699 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55491.39768658240064 r 14.1292 0.0015 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55491.41203019669774 r 14.0925 0.0014 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55516.30298231740016 r 14.2702 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55516.28989195449685 r 14.3560 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55516.28989195449685 r 14.3226 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.0_1.30 55516.30298231740016 r 14.3315 0.0016 3.0000 14.0000 1.3050 10.0074  9.9249
lc_3.0_14.5_1.33 55918.27378822390165 g 16.6091 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55918.25995358030195 g 16.5833 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55918.27378822390165 g 16.5596 0.0161 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55918.25995358030195 g 16.5923 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56210.47343712019938 g 15.6861 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56210.46701741139987 g 15.6981 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55507.29306306070066 g 16.5943 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55510.28641667409829 g 16.6112 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55510.29797697260074 g 16.5535 0.0161 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55510.29797697260074 g 16.5891 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55510.28641667409829 g 16.5836 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55507.29306306070066 g 16.5900 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55507.30751419869921 g 16.5917 0.0162 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55507.30751419869921 g 16.5764 0.0161 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55929.26405909239838 r 14.5732 0.0018 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55929.25111724110320 r 14.6119 0.0018 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55929.25111724110320 r 14.5940 0.0018 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55929.26405909239838 r 14.6458 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56638.22971605430212 r 14.9207 0.0022 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56638.23716216119647 r 14.9455 0.0022 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56259.32936323580361 r 14.6530 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56259.32323386330245 r 14.6464 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55491.41203019669774 r 14.6762 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55491.39768658240064 r 14.6795 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55491.39768658240064 r 14.6719 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55491.41203019669774 r 14.6776 0.0019 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55516.30298231740016 r 14.8836 0.0021 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55516.28989195449685 r 14.9045 0.0021 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55516.28989195449685 r 14.8766 0.0021 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55516.30298231740016 r 14.8691 0.0021 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55847.42781682249915 i 13.5672 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55847.42781682249915 i 13.5646 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55847.44211116759834 i 13.6178 0.0153 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55847.44211116759834 i 13.5650 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56558.53827991110302 i 13.5572 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56637.22583909479727 i 13.7276 0.0152 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56637.23393051559833 i 13.6161 0.0153 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56558.55278806899878 i 13.6008 0.0153 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56227.32522471260017 i 14.0222 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56227.33387182940351 i 14.0046 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56201.44600233260280 i 13.5929 0.0153 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 56201.45326645760360 i 13.5092 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55493.36190699080180 i 13.5402 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55465.58509390889958 i 14.0372 0.0149 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55465.57347520610347 i 13.9923 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55465.58509390889958 i 13.9575 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55493.37418646089645 i 13.5200 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55465.57347520610347 i 13.9973 0.0150 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_14.5_1.33 55493.36190699080180 i 13.5634 0.0154 3.0000 14.5000 1.3310 10.5105 10.4265
lc_3.0_15.0_1.34 55918.27378822390165 g 17.1224 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55918.25995358030195 g 17.1401 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55918.27378822390165 g 17.1327 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55918.25995358030195 g 17.0962 0.0176 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56210.47343712019938 g 16.2533 0.0156 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56210.46701741139987 g 16.2517 0.0156 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55507.29306306070066 g 17.1082 0.0176 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55510.28641667409829 g 17.1424 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55510.29797697260074 g 17.1560 0.0178 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55510.29797697260074 g 17.1385 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55510.28641667409829 g 17.1336 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55507.29306306070066 g 17.1276 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55507.30751419869921 g 17.1267 0.0177 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55507.30751419869921 g 17.1151 0.0176 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55929.26405909239838 r 15.1387 0.0024 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55929.25111724110320 r 15.1166 0.0024 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55929.25111724110320 r 15.1320 0.0024 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55929.26405909239838 r 15.1472 0.0024 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56638.22971605430212 r 15.4394 0.0029 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56638.23716216119647 r 15.4656 0.0029 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56259.32936323580361 r 15.2365 0.0026 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56259.32323386330245 r 15.1701 0.0025 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55491.41203019669774 r 15.1986 0.0025 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55491.39768658240064 r 15.1953 0.0025 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55491.39768658240064 r 15.2337 0.0026 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55491.41203019669774 r 15.2126 0.0025 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55516.30298231740016 r 15.4223 0.0028 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55516.28989195449685 r 15.4255 0.0028 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55516.28989195449685 r 15.3853 0.0028 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55516.30298231740016 r 15.4672 0.0029 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55847.42781682249915 i 14.0949 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55847.42781682249915 i 14.0842 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55847.44211116759834 i 14.0724 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55847.44211116759834 i 14.1040 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56558.53827991110302 i 14.1335 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56637.22583909479727 i 14.1415 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56637.23393051559833 i 14.1751 0.0148 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56558.55278806899878 i 14.0850 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56227.32522471260017 i 14.5010 0.0146 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56227.33387182940351 i 14.5306 0.0146 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56201.44600233260280 i 14.1072 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 56201.45326645760360 i 14.0541 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55493.36190699080180 i 14.0705 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55465.58509390889958 i 14.4707 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55465.57347520610347 i 14.5205 0.0146 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55465.58509390889958 i 14.5177 0.0146 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55493.37418646089645 i 14.0653 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55465.57347520610347 i 14.5720 0.0146 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55493.37418646089645 i 14.0540 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55493.36190699080180 i 14.1024 0.0149 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55903.32745769330359 z 13.5563 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55903.32745769330359 z 13.5499 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55576.24412963620125 z 13.5439 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55576.24412963620125 z 13.5597 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55576.23293042059959 z 13.5656 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.0_1.34 55576.23293042059959 z 13.5162 0.0147 3.0000 15.0000 1.3480 11.0125 10.9275
lc_3.0_15.5_1.35 55918.27378822390165 g 17.6825 0.0202 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55918.25995358030195 g 17.7113 0.0203 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55918.27378822390165 g 17.6750 0.0201 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55918.25995358030195 g 17.6649 0.0201 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56210.47343712019938 g 16.7954 0.0167 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56210.46701741139987 g 16.7844 0.0166 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55507.29306306070066 g 17.6816 0.0202 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55510.28641667409829 g 17.6670 0.0201 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55510.29797697260074 g 17.6541 0.0200 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55510.29797697260074 g 17.6823 0.0202 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55510.28641667409829 g 17.6610 0.0201 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55507.29306306070066 g 17.6807 0.0202 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55507.30751419869921 g 17.7048 0.0203 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55507.30751419869921 g 17.7157 0.0204 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55929.26405909239838 r 15.6789 0.0033 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55929.25111724110320 r 15.6466 0.0032 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55929.25111724110320 r 15.6624 0.0032 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55929.26405909239838 r 15.6767 0.0033 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56638.22971605430212 r 15.9354 0.0038 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56638.23716216119647 r 15.9644 0.0039 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56259.32936323580361 r 15.7227 0.0034 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56259.32323386330245 r 15.6767 0.0033 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55491.41203019669774 r 15.7303 0.0034 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55491.39768658240064 r 15.7025 0.0033 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55491.39768658240064 r 15.7306 0.0034 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55491.41203019669774 r 15.7322 0.0034 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55516.30298231740016 r 16.0317 0.0040 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55516.28989195449685 r 15.9435 0.0038 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55516.28989195449685 r 15.9824 0.0039 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55516.30298231740016 r 15.9831 0.0039 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55847.42781682249915 i 14.6146 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55847.42781682249915 i 14.6167 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55847.44211116759834 i 14.5700 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55847.44211116759834 i 14.6340 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56558.53827991110302 i 14.6805 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56637.22583909479727 i 14.7374 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56637.23393051559833 i 14.7412 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56558.55278806899878 i 14.6499 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56227.32522471260017 i 15.0743 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56227.33387182940351 i 15.0650 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56201.44600233260280 i 14.6273 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56201.45326645760360 i 14.6133 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55493.36190699080180 i 14.6056 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55465.58509390889958 i 15.0210 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55465.57347520610347 i 14.9478 0.0145 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55465.58509390889958 i 15.0223 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55493.37418646089645 i 14.5703 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55465.57347520610347 i 14.9897 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55493.37418646089645 i 14.5784 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55493.36190699080180 i 14.5628 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55903.32745769330359 z 14.0813 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55903.32745769330359 z 14.0690 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 55793.63024633569876 z 13.7705 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
lc_3.0_15.5_1.35 56145.60869550609641 z 13.9154 0.0146 3.0000 15.5000 1.3590 11.5138 11.4282
