# Name Epoch Band Mag eMag period DM E(B-V) KMEAN  W1MEAN
lc_3.0_15.0_1.90 56491.37988440030313 i 15.4779 0.0148 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56491.36576612899808 i 15.4548 0.0148 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55407.43318160309718 i 15.2343 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55407.44596734829975 i 15.2277 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56602.21933231259754 i 15.3919 0.0147 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56602.23023282860231 i 15.4564 0.0148 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56575.23368132799806 z 14.2540 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55330.54560287560162 z 14.3478 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55330.54136636810290 z 14.3460 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55843.24193779520283 z 14.2577 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55843.25290676779696 z 14.2636 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56389.62117629400018 z 14.3115 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56389.61546812069719 z 14.3314 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55766.45887304549979 z 14.0119 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55463.32905136329646 z 13.9849 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55463.34107712699915 z 14.0617 0.0146 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56585.26604618509737 y 13.7551 0.0149 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55462.30219968240272 y 13.8669 0.0150 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55462.31543302389764 y 13.8568 0.0150 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55816.34078277819935 y 13.9460 0.0151 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55816.35176551440236 y 13.8574 0.0150 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56053.57850626309664 y 13.9551 0.0151 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56053.59117781929672 y 13.9320 0.0151 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56389.62521653759904 y 13.9544 0.0151 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 56389.63245603130053 y 13.9582 0.0151 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.0_1.90 55026.58219797899801 y 13.7318 0.0149 3.0000 15.0000 1.9020 11.0784 10.9607
lc_3.0_15.5_2.21 56485.47190927009797 g 20.4858 0.0811 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55414.42279743299878 r 17.9343 0.0138 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56474.53497382390196 r 17.2963 0.0090 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56485.47190927009797 r 17.9455 0.0140 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55779.31114276590233 i 16.1479 0.0159 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55779.29586234559974 i 16.2087 0.0160 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56470.56503437079664 i 16.4774 0.0168 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56470.55431759529893 i 16.4202 0.0166 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56137.43206824360095 i 16.4474 0.0167 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56137.44319353299943 i 16.4370 0.0167 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56491.37988440030313 i 16.5173 0.0170 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56491.36576612899808 i 16.5357 0.0170 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55407.43318160309718 i 16.1978 0.0160 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55407.44596734829975 i 16.2427 0.0161 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56602.21933231259754 i 16.4345 0.0167 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56602.23023282860231 i 16.4274 0.0167 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56575.23368132799806 z 15.1907 0.0152 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55330.54560287560162 z 15.2185 0.0153 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55330.54136636810290 z 15.2159 0.0153 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55843.24193779520283 z 15.1366 0.0152 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55843.25290676779696 z 15.2282 0.0153 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56389.62117629400018 z 15.2141 0.0153 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56389.61546812069719 z 15.1982 0.0152 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55766.45887304549979 z 14.9649 0.0150 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55463.32905136329646 z 14.8890 0.0149 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55463.34107712699915 z 14.9234 0.0149 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56585.26604618509737 y 14.6027 0.0161 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55462.30219968240272 y 14.6930 0.0163 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55462.31543302389764 y 14.7045 0.0163 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55816.34078277819935 y 14.7256 0.0164 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55816.35176551440236 y 14.7236 0.0164 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56053.57850626309664 y 14.6985 0.0163 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56053.59117781929672 y 14.7725 0.0165 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56389.62521653759904 y 14.7686 0.0165 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 56389.63245603130053 y 14.7364 0.0164 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_15.5_2.21 55026.58219797899801 y 14.6059 0.0161 3.0000 15.5000 2.2110 11.6152 11.4793
lc_3.0_16.0_2.24 56485.47190927009797 g 20.9128 0.1123 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55414.42279743299878 r 18.5097 0.0208 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56474.53497382390196 r 17.8134 0.0127 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56485.47190927009797 r 18.5421 0.0213 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55779.31114276590233 i 16.7514 0.0179 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55779.29586234559974 i 16.7001 0.0177 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56470.56503437079664 i 17.0230 0.0192 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56470.55431759529893 i 16.9745 0.0190 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56137.43206824360095 i 17.0473 0.0194 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56137.44319353299943 i 17.0729 0.0195 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56491.37988440030313 i 16.9508 0.0189 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56491.36576612899808 i 17.0528 0.0194 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55407.43318160309718 i 16.7996 0.0181 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55407.44596734829975 i 16.7962 0.0181 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56602.21933231259754 i 17.0473 0.0194 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56602.23023282860231 i 17.0507 0.0194 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56575.23368132799806 z 15.6962 0.0162 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55330.54560287560162 z 15.7545 0.0163 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55330.54136636810290 z 15.7917 0.0164 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55843.24193779520283 z 15.7184 0.0162 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55843.25290676779696 z 15.7335 0.0163 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56389.62117629400018 z 15.7683 0.0164 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56389.61546812069719 z 15.7856 0.0164 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55766.45887304549979 z 15.4243 0.0156 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55463.32905136329646 z 15.4937 0.0157 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55463.34107712699915 z 15.4438 0.0156 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56585.26604618509737 y 15.1403 0.0177 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55462.30219968240272 y 15.2757 0.0183 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55462.31543302389764 y 15.2548 0.0182 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55816.34078277819935 y 15.2243 0.0180 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55816.35176551440236 y 15.2283 0.0181 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56053.57850626309664 y 15.2576 0.0182 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56053.59117781929672 y 15.3452 0.0186 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56389.62521653759904 y 15.2599 0.0182 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 56389.63245603130053 y 15.3440 0.0186 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.0_2.24 55026.58219797899801 y 15.1500 0.0177 3.0000 16.0000 2.2430 12.1190 11.9812
lc_3.0_16.5_2.25 56485.47190927009797 g 21.6954 0.2204 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55414.42279743299878 r 19.0497 0.0308 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56474.53497382390196 r 18.3622 0.0187 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56485.47190927009797 r 18.9752 0.0292 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55779.31114276590233 i 17.2633 0.0207 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55779.29586234559974 i 17.1828 0.0202 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56470.56503437079664 i 17.5290 0.0228 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56470.55431759529893 i 17.5190 0.0227 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56137.43206824360095 i 17.5786 0.0232 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56137.44319353299943 i 17.5961 0.0234 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56491.37988440030313 i 17.5504 0.0230 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56491.36576612899808 i 17.5731 0.0232 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55407.43318160309718 i 17.3107 0.0211 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55407.44596734829975 i 17.3165 0.0211 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56602.21933231259754 i 17.5347 0.0228 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56602.23023282860231 i 17.5852 0.0233 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56575.23368132799806 z 16.2697 0.0180 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55330.54560287560162 z 16.2357 0.0179 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55330.54136636810290 z 16.3014 0.0181 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55843.24193779520283 z 16.2331 0.0179 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55843.25290676779696 z 16.2769 0.0180 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56389.62117629400018 z 16.2483 0.0179 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56389.61546812069719 z 16.3043 0.0182 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55766.45887304549979 z 16.0006 0.0170 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55463.32905136329646 z 16.0440 0.0172 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55463.34107712699915 z 15.9909 0.0170 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56585.26604618509737 y 15.6921 0.0204 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55462.30219968240272 y 15.7973 0.0211 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55462.31543302389764 y 15.7708 0.0209 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55816.34078277819935 y 15.7626 0.0208 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55816.35176551440236 y 15.7752 0.0209 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56053.57850626309664 y 15.8222 0.0212 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56053.59117781929672 y 15.7903 0.0210 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56389.62521653759904 y 15.7992 0.0211 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 56389.63245603130053 y 15.8151 0.0212 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_16.5_2.25 55026.58219797899801 y 15.6511 0.0202 3.0000 16.5000 2.2550 12.6204 12.4819
lc_3.0_17.0_2.26 56485.47190927009797 g 22.1484 0.3412 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55414.42279743299878 r 19.4918 0.0428 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56474.53497382390196 r 18.9127 0.0279 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56485.47190927009797 r 19.5077 0.0433 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55779.31114276590233 i 17.7195 0.0246 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55779.29586234559974 i 17.7462 0.0248 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56470.56503437079664 i 18.0728 0.0288 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56470.55431759529893 i 17.9831 0.0276 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56137.43206824360095 i 18.0954 0.0291 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56137.44319353299943 i 18.1104 0.0293 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56491.37988440030313 i 18.0311 0.0282 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56491.36576612899808 i 18.0521 0.0285 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55407.43318160309718 i 17.8428 0.0259 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55407.44596734829975 i 17.8168 0.0256 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56602.21933231259754 i 18.1028 0.0292 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56602.23023282860231 i 18.0437 0.0284 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56575.23368132799806 z 16.6551 0.0198 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55330.54560287560162 z 16.7994 0.0207 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55330.54136636810290 z 16.7927 0.0206 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55843.24193779520283 z 16.7322 0.0203 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55843.25290676779696 z 16.7437 0.0203 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56389.62117629400018 z 16.7549 0.0204 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56389.61546812069719 z 16.8192 0.0208 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55766.45887304549979 z 16.4791 0.0189 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55463.32905136329646 z 16.5305 0.0192 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55463.34107712699915 z 16.5690 0.0194 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56585.26604618509737 y 16.1740 0.0240 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55462.30219968240272 y 16.3166 0.0254 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55462.31543302389764 y 16.2857 0.0250 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55816.34078277819935 y 16.3017 0.0252 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 55816.35176551440236 y 16.2932 0.0251 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56053.57850626309664 y 16.2502 0.0247 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56053.59117781929672 y 16.2951 0.0251 3.0000 17.0000 2.2650 13.1216 12.9825
lc_3.0_17.0_2.26 56389.62521653759904 y 16.3319 0.0255 3.0000 17.0000 2.2650 13.1216 12.9825
