# Name Epoch Band Mag eMag period DM E(B-V) KMEAN  W1MEAN
lc_3.0_14.5_3.96 55446.26122135000332 y 15.6187 0.0200 3.0000 14.5000 3.9640 10.8238 10.5845
lc_3.0_15.0_3.96 55446.26122135000332 g 15.6792 0.0150 3.0000 15.0000 3.9680 11.3243 11.0847
lc_3.0_15.0_3.96 55446.26122135000332 r 20.5132 0.0937 3.0000 15.0000 3.9680 11.3243 11.0847
lc_3.0_15.0_3.96 55446.26122135000332 i 18.4144 0.0342 3.0000 15.0000 3.9680 11.3243 11.0847
lc_3.0_15.0_3.96 55446.26122135000332 z 16.8255 0.0208 3.0000 15.0000 3.9680 11.3243 11.0847
lc_3.0_15.0_3.96 55446.26122135000332 y 16.0181 0.0227 3.0000 15.0000 3.9680 11.3243 11.0847
lc_3.0_15.5_3.96 55446.26122135000332 r 20.8969 0.1267 3.0000 15.5000 3.9690 11.8244 11.5848
lc_3.0_15.5_3.96 55446.26122135000332 i 18.9531 0.0471 3.0000 15.5000 3.9690 11.8244 11.5848
lc_3.0_15.5_3.96 55446.26122135000332 z 17.2876 0.0244 3.0000 15.5000 3.9690 11.8244 11.5848
lc_3.0_15.5_3.96 55446.26122135000332 y 16.5537 0.0280 3.0000 15.5000 3.9690 11.8244 11.5848
lc_3.0_16.0_3.96 55446.26122135000332 g 20.6271 0.0900 3.0000 16.0000 3.9690 12.3244 12.0848
lc_3.0_16.0_3.96 55446.26122135000332 r 21.4114 0.1908 3.0000 16.0000 3.9690 12.3244 12.0848
lc_3.0_16.0_3.96 55446.26122135000332 i 19.6035 0.0745 3.0000 16.0000 3.9690 12.3244 12.0848
lc_3.0_16.0_3.96 55446.26122135000332 z 17.7917 0.0299 3.0000 16.0000 3.9690 12.3244 12.0848
lc_3.0_16.0_3.96 55446.26122135000332 y 17.0545 0.0356 3.0000 16.0000 3.9690 12.3244 12.0848
lc_3.0_16.5_3.96 55446.26122135000332 i 19.9508 0.0984 3.0000 16.5000 3.9690 12.8244 12.5848
lc_3.0_16.5_3.96 55446.26122135000332 z 18.2111 0.0366 3.0000 16.5000 3.9690 12.8244 12.5848
lc_3.0_16.5_3.96 55446.26122135000332 y 17.5102 0.0460 3.0000 16.5000 3.9690 12.8244 12.5848
lc_3.0_17.0_3.96 55446.26122135000332 i 20.2724 0.1300 3.0000 17.0000 3.9690 13.3244 13.0848
lc_3.0_17.0_3.96 55446.26122135000332 z 18.8655 0.0530 3.0000 17.0000 3.9690 13.3244 13.0848
lc_3.0_17.0_3.96 55446.26122135000332 y 17.9879 0.0625 3.0000 17.0000 3.9690 13.3244 13.0848
lc_3.0_17.5_3.96 55446.26122135000332 i 21.4321 0.4198 3.0000 17.5000 3.9690 13.8244 13.5848
lc_3.0_17.5_3.96 55446.26122135000332 z 19.4067 0.0759 3.0000 17.5000 3.9690 13.8244 13.5848
lc_3.0_17.5_3.96 55446.26122135000332 y 18.5058 0.0910 3.0000 17.5000 3.9690 13.8244 13.5848
lc_3.0_18.0_3.96 55446.26122135000332 i 21.4056 0.4076 3.0000 18.0000 3.9690 14.3244 14.0848
lc_3.0_18.0_3.96 55446.26122135000332 z 19.8048 0.1017 3.0000 18.0000 3.9690 14.3244 14.0848
lc_3.0_18.0_3.96 55446.26122135000332 y 19.0130 0.1377 3.0000 18.0000 3.9690 14.3244 14.0848
lc_3.0_18.5_3.96 55446.26122135000332 i 21.5326 0.4704 3.0000 18.5000 3.9690 14.8244 14.5848
lc_3.0_18.5_3.96 55446.26122135000332 z 20.4612 0.1742 3.0000 18.5000 3.9690 14.8244 14.5848
lc_3.0_18.5_3.96 55446.26122135000332 y 19.5242 0.2185 3.0000 18.5000 3.9690 14.8244 14.5848
lc_3.0_19.0_3.96 55446.26122135000332 i 21.0685 0.2827 3.0000 19.0000 3.9690 15.3244 15.0848
lc_3.0_19.0_3.96 55446.26122135000332 z 20.5782 0.1931 3.0000 19.0000 3.9690 15.3244 15.0848
lc_3.2_8.50_2.66 55446.26122135000332 g 13.8100 0.0152 3.2000  8.5000 2.6660  4.5834  4.4188
lc_3.2_9.00_2.68 55446.26122135000332 g 14.4011 0.0150 3.2000  9.0000 2.6840  5.0855  4.9199
lc_3.2_9.50_2.69 55446.26122135000332 g 14.9221 0.0149 3.2000  9.5000 2.6950  5.5868  5.4206
lc_3.2_10.0_2.74 55446.26122135000332 g 15.5497 0.0149 3.2000 10.0000 2.7450  6.0928  5.9236
lc_3.2_10.5_2.75 55446.26122135000332 g 16.0977 0.0154 3.2000 10.5000 2.7500  6.5934  6.4239
lc_3.2_11.0_2.75 55446.26122135000332 g 16.5854 0.0162 3.2000 11.0000 2.7580  7.0943  6.9244
lc_3.2_11.0_2.75 55446.26122135000332 r 13.8521 0.0013 3.2000 11.0000 2.7580  7.0943  6.9244
lc_3.2_11.5_2.77 55446.26122135000332 g 17.1694 0.0178 3.2000 11.5000 2.7760  7.5964  7.4254
lc_3.2_11.5_2.77 55446.26122135000332 r 14.4240 0.0017 3.2000 11.5000 2.7760  7.5964  7.4254
lc_3.2_12.0_2.83 55446.26122135000332 g 17.8397 0.0211 3.2000 12.0000 2.8340  8.1033  7.9289
lc_3.2_12.0_2.83 55446.26122135000332 r 15.0400 0.0023 3.2000 12.0000 2.8340  8.1033  7.9289
lc_3.2_12.0_2.83 55446.26122135000332 i 13.5108 0.0154 3.2000 12.0000 2.8340  8.1033  7.9289
lc_3.2_12.5_2.85 55446.26122135000332 g 18.4155 0.0257 3.2000 12.5000 2.8540  8.6057  8.4301
lc_3.2_12.5_2.85 55446.26122135000332 r 15.5655 0.0031 3.2000 12.5000 2.8540  8.6057  8.4301
lc_3.2_12.5_2.85 55446.26122135000332 i 14.0468 0.0149 3.2000 12.5000 2.8540  8.6057  8.4301
lc_3.2_13.0_2.86 55446.26122135000332 g 18.9225 0.0320 3.2000 13.0000 2.8620  9.1067  8.9306
lc_3.2_13.0_2.86 55446.26122135000332 r 16.1564 0.0043 3.2000 13.0000 2.8620  9.1067  8.9306
lc_3.2_13.0_2.86 55446.26122135000332 i 14.5789 0.0146 3.2000 13.0000 2.8620  9.1067  8.9306
lc_3.2_13.5_2.90 55446.26122135000332 g 19.4456 0.0418 3.2000 13.5000 2.9010  9.6113  9.4329
lc_3.2_13.5_2.90 55446.26122135000332 r 16.7277 0.0062 3.2000 13.5000 2.9010  9.6113  9.4329
lc_3.2_13.5_2.90 55446.26122135000332 i 15.1337 0.0146 3.2000 13.5000 2.9010  9.6113  9.4329
lc_3.2_13.5_2.90 55446.26122135000332 z 13.7635 0.0146 3.2000 13.5000 2.9010  9.6113  9.4329
lc_3.2_14.0_2.91 55446.26122135000332 g 20.0917 0.0618 3.2000 14.0000 2.9160 10.1131  9.9338
lc_3.2_14.0_2.91 55446.26122135000332 r 17.2225 0.0085 3.2000 14.0000 2.9160 10.1131  9.9338
lc_3.2_14.0_2.91 55446.26122135000332 i 15.6201 0.0149 3.2000 14.0000 2.9160 10.1131  9.9338
lc_3.2_14.0_2.91 55446.26122135000332 z 14.2902 0.0146 3.2000 14.0000 2.9160 10.1131  9.9338
lc_3.2_14.0_2.91 55446.26122135000332 y 13.7813 0.0149 3.2000 14.0000 2.9160 10.1131  9.9338
lc_3.2_14.5_3.96 55446.26122135000332 r 20.0809 0.0670 3.2000 14.5000 3.9640 10.7378 10.4967
lc_3.2_14.5_3.96 55446.26122135000332 i 17.9792 0.0275 3.2000 14.5000 3.9640 10.7378 10.4967
lc_3.2_14.5_3.96 55446.26122135000332 z 16.1611 0.0176 3.2000 14.5000 3.9640 10.7378 10.4967
lc_3.2_14.5_3.96 55446.26122135000332 y 15.4286 0.0190 3.2000 14.5000 3.9640 10.7378 10.4967
lc_3.2_15.0_3.96 55446.26122135000332 r 20.6347 0.1030 3.2000 15.0000 3.9680 11.2383 10.9970
lc_3.2_15.0_3.96 55446.26122135000332 i 18.4406 0.0347 3.2000 15.0000 3.9680 11.2383 10.9970
lc_3.2_15.0_3.96 55446.26122135000332 z 16.7148 0.0202 3.2000 15.0000 3.9680 11.2383 10.9970
lc_3.2_15.0_3.96 55446.26122135000332 y 15.9100 0.0219 3.2000 15.0000 3.9680 11.2383 10.9970
lc_3.2_15.5_3.96 55446.26122135000332 r 21.1863 0.1594 3.2000 15.5000 3.9690 11.7384 11.4970
lc_3.2_15.5_3.96 55446.26122135000332 i 18.9361 0.0465 3.2000 15.5000 3.9690 11.7384 11.4970
lc_3.2_15.5_3.96 55446.26122135000332 z 17.1843 0.0235 3.2000 15.5000 3.9690 11.7384 11.4970
lc_3.2_15.5_3.96 55446.26122135000332 y 16.4108 0.0263 3.2000 15.5000 3.9690 11.7384 11.4970
lc_3.2_16.0_3.96 55446.26122135000332 r 21.6308 0.2276 3.2000 16.0000 3.9690 12.2384 11.9970
lc_3.2_16.0_3.96 55446.26122135000332 i 19.3990 0.0639 3.2000 16.0000 3.9690 12.2384 11.9970
lc_3.2_16.0_3.96 55446.26122135000332 z 17.6808 0.0285 3.2000 16.0000 3.9690 12.2384 11.9970
lc_3.2_16.0_3.96 55446.26122135000332 y 16.9119 0.0331 3.2000 16.0000 3.9690 12.2384 11.9970
lc_3.2_16.5_3.96 55446.26122135000332 r 21.9624 0.2976 3.2000 16.5000 3.9690 12.7384 12.4970
lc_3.2_16.5_3.96 55446.26122135000332 i 20.0401 0.1061 3.2000 16.5000 3.9690 12.7384 12.4970
lc_3.2_16.5_3.96 55446.26122135000332 z 18.1659 0.0358 3.2000 16.5000 3.9690 12.7384 12.4970
lc_3.2_16.5_3.96 55446.26122135000332 y 17.4790 0.0451 3.2000 16.5000 3.9690 12.7384 12.4970
lc_3.2_17.0_3.96 55446.26122135000332 r 22.4460 0.4419 3.2000 17.0000 3.9690 13.2384 12.9970
lc_3.2_17.0_3.96 55446.26122135000332 i 20.2567 0.1282 3.2000 17.0000 3.9690 13.2384 12.9970
lc_3.2_17.0_3.96 55446.26122135000332 z 18.7108 0.0483 3.2000 17.0000 3.9690 13.2384 12.9970
lc_3.2_17.0_3.96 55446.26122135000332 y 17.9666 0.0616 3.2000 17.0000 3.9690 13.2384 12.9970
lc_3.2_17.5_3.96 55446.26122135000332 i 21.0532 0.2782 3.2000 17.5000 3.9690 13.7384 13.4970
lc_3.2_17.5_3.96 55446.26122135000332 z 19.0870 0.0611 3.2000 17.5000 3.9690 13.7384 13.4970
lc_3.2_17.5_3.96 55446.26122135000332 y 18.3236 0.0793 3.2000 17.5000 3.9690 13.7384 13.4970
lc_3.2_18.0_3.96 55446.26122135000332 i 21.5786 0.4959 3.2000 18.0000 3.9690 14.2384 13.9970
lc_3.2_18.0_3.96 55446.26122135000332 z 19.7904 0.1006 3.2000 18.0000 3.9690 14.2384 13.9970
lc_3.2_18.0_3.96 55446.26122135000332 y 18.7387 0.1095 3.2000 18.0000 3.9690 14.2384 13.9970
lc_3.2_18.5_3.96 55446.26122135000332 i 22.3472 1.2700 3.2000 18.5000 3.9690 14.7384 14.4970
lc_3.2_18.5_3.96 55446.26122135000332 z 20.0399 0.1223 3.2000 18.5000 3.9690 14.7384 14.4970
lc_3.2_18.5_3.96 55446.26122135000332 y 19.4613 0.2059 3.2000 18.5000 3.9690 14.7384 14.4970
lc_3.2_19.0_3.96 55446.26122135000332 r 22.3255 0.4003 3.2000 19.0000 3.9690 15.2384 14.9970
lc_3.2_19.0_3.96 55446.26122135000332 i 21.7868 0.6327 3.2000 19.0000 3.9690 15.2384 14.9970
lc_3.2_19.0_3.96 55446.26122135000332 z 20.3576 0.1593 3.2000 19.0000 3.9690 15.2384 14.9970
lc_3.2_19.0_3.96 55446.26122135000332 y 20.0495 0.3677 3.2000 19.0000 3.9690 15.2384 14.9970
lc_3.4_8.50_2.66 55446.26122135000332 g 13.7424 0.0152 3.4000  8.5000 2.6660  4.5026  4.3364
lc_3.4_9.00_2.68 55446.26122135000332 g 14.3028 0.0151 3.4000  9.0000 2.6840  5.0047  4.8375
lc_3.4_9.50_2.69 55446.26122135000332 g 14.8483 0.0149 3.4000  9.5000 2.6950  5.5060  5.3382
lc_3.4_10.0_2.74 55446.26122135000332 g 15.5301 0.0149 3.4000 10.0000 2.7450  6.0120  5.8412
lc_3.4_10.5_2.75 55446.26122135000332 g 16.0106 0.0153 3.4000 10.5000 2.7500  6.5126  6.3415
lc_3.4_11.0_2.75 55446.26122135000332 g 16.5375 0.0161 3.4000 11.0000 2.7580  7.0135  6.8420
lc_3.4_11.0_2.75 55446.26122135000332 r 13.8113 0.0013 3.4000 11.0000 2.7580  7.0135  6.8420
lc_3.4_11.5_2.77 55446.26122135000332 g 17.0741 0.0175 3.4000 11.5000 2.7760  7.5157  7.3430
lc_3.4_11.5_2.77 55446.26122135000332 r 14.3421 0.0016 3.4000 11.5000 2.7760  7.5157  7.3430
lc_3.4_12.0_2.83 55446.26122135000332 g 17.7937 0.0208 3.4000 12.0000 2.8340  8.0226  7.8465
lc_3.4_12.0_2.83 55446.26122135000332 r 15.0360 0.0023 3.4000 12.0000 2.8340  8.0226  7.8465
lc_3.4_12.5_2.85 55446.26122135000332 g 18.3374 0.0250 3.4000 12.5000 2.8540  8.5250  8.3477
lc_3.4_12.5_2.85 55446.26122135000332 r 15.5740 0.0031 3.4000 12.5000 2.8540  8.5250  8.3477
lc_3.4_12.5_2.85 55446.26122135000332 i 13.9480 0.0150 3.4000 12.5000 2.8540  8.5250  8.3477
lc_3.4_13.0_2.86 55446.26122135000332 g 18.8749 0.0313 3.4000 13.0000 2.8620  9.0259  8.8482
lc_3.4_13.0_2.86 55446.26122135000332 r 16.0386 0.0040 3.4000 13.0000 2.8620  9.0259  8.8482
lc_3.4_13.0_2.86 55446.26122135000332 i 14.4518 0.0147 3.4000 13.0000 2.8620  9.0259  8.8482
lc_3.4_13.5_2.90 55446.26122135000332 g 19.5351 0.0439 3.4000 13.5000 2.9010  9.5305  9.3505
lc_3.4_13.5_2.90 55446.26122135000332 r 16.6860 0.0060 3.4000 13.5000 2.9010  9.5305  9.3505
lc_3.4_13.5_2.90 55446.26122135000332 i 15.0415 0.0146 3.4000 13.5000 2.9010  9.5305  9.3505
lc_3.4_13.5_2.90 55446.26122135000332 z 13.7192 0.0147 3.4000 13.5000 2.9010  9.5305  9.3505
lc_3.4_14.0_2.91 55446.26122135000332 g 20.0442 0.0599 3.4000 14.0000 2.9160 10.0323  9.8514
lc_3.4_14.0_2.91 55446.26122135000332 r 17.2016 0.0084 3.4000 14.0000 2.9160 10.0323  9.8514
lc_3.4_14.0_2.91 55446.26122135000332 i 15.5712 0.0149 3.4000 14.0000 2.9160 10.0323  9.8514
lc_3.4_14.0_2.91 55446.26122135000332 z 14.2317 0.0146 3.4000 14.0000 2.9160 10.0323  9.8514
lc_3.4_14.0_2.91 55446.26122135000332 y 13.6903 0.0149 3.4000 14.0000 2.9160 10.0323  9.8514
lc_3.4_14.5_3.96 55446.26122135000332 r 19.9934 0.0627 3.4000 14.5000 3.9640 10.6570 10.4143
lc_3.4_14.5_3.96 55446.26122135000332 i 17.7921 0.0253 3.4000 14.5000 3.9640 10.6570 10.4143
lc_3.4_14.5_3.96 55446.26122135000332 z 16.0865 0.0173 3.4000 14.5000 3.9640 10.6570 10.4143
lc_3.4_14.5_3.96 55446.26122135000332 y 15.3543 0.0186 3.4000 14.5000 3.9640 10.6570 10.4143
lc_3.4_15.0_3.96 55446.26122135000332 r 20.6236 0.1022 3.4000 15.0000 3.9680 11.1575 10.9146
lc_3.4_15.0_3.96 55446.26122135000332 i 18.2811 0.0319 3.4000 15.0000 3.9680 11.1575 10.9146
lc_3.4_15.0_3.96 55446.26122135000332 z 16.5615 0.0193 3.4000 15.0000 3.9680 11.1575 10.9146
lc_3.4_15.0_3.96 55446.26122135000332 y 15.8724 0.0216 3.4000 15.0000 3.9680 11.1575 10.9146
lc_3.4_15.5_3.96 55446.26122135000332 r 21.1412 0.1537 3.4000 15.5000 3.9690 11.6576 11.4146
lc_3.4_15.5_3.96 55446.26122135000332 i 18.8346 0.0437 3.4000 15.5000 3.9690 11.6576 11.4146
lc_3.4_15.5_3.96 55446.26122135000332 z 17.0931 0.0227 3.4000 15.5000 3.9690 11.6576 11.4146
lc_3.4_15.5_3.96 55446.26122135000332 y 16.3409 0.0256 3.4000 15.5000 3.9690 11.6576 11.4146
lc_3.4_16.0_3.96 55446.26122135000332 r 21.4421 0.1955 3.4000 16.0000 3.9690 12.1576 11.9146
lc_3.4_16.0_3.96 55446.26122135000332 i 19.3629 0.0622 3.4000 16.0000 3.9690 12.1576 11.9146
lc_3.4_16.0_3.96 55446.26122135000332 z 17.5648 0.0272 3.4000 16.0000 3.9690 12.1576 11.9146
lc_3.4_16.0_3.96 55446.26122135000332 y 16.9109 0.0331 3.4000 16.0000 3.9690 12.1576 11.9146
lc_3.4_16.5_3.96 55446.26122135000332 r 22.1636 0.3506 3.4000 16.5000 3.9690 12.6576 12.4146
lc_3.4_16.5_3.96 55446.26122135000332 i 19.8188 0.0883 3.4000 16.5000 3.9690 12.6576 12.4146
lc_3.4_16.5_3.96 55446.26122135000332 z 18.1030 0.0347 3.4000 16.5000 3.9690 12.6576 12.4146
lc_3.4_16.5_3.96 55446.26122135000332 y 17.3857 0.0427 3.4000 16.5000 3.9690 12.6576 12.4146
lc_3.4_17.0_3.96 55446.26122135000332 i 20.5886 0.1744 3.4000 17.0000 3.9690 13.1576 12.9146
lc_3.4_17.0_3.96 55446.26122135000332 z 18.5834 0.0448 3.4000 17.0000 3.9690 13.1576 12.9146
lc_3.4_17.0_3.96 55446.26122135000332 y 18.0116 0.0635 3.4000 17.0000 3.9690 13.1576 12.9146
lc_3.4_17.5_3.96 55446.26122135000332 i 20.6522 0.1855 3.4000 17.5000 3.9690 13.6576 13.4146
lc_3.4_17.5_3.96 55446.26122135000332 z 19.1237 0.0625 3.4000 17.5000 3.9690 13.6576 13.4146
lc_3.4_17.5_3.96 55446.26122135000332 y 18.4351 0.0862 3.4000 17.5000 3.9690 13.6576 13.4146
lc_3.4_18.0_3.96 55446.26122135000332 i 21.9062 0.7303 3.4000 18.0000 3.9690 14.1576 13.9146
lc_3.4_18.0_3.96 55446.26122135000332 z 19.5391 0.0834 3.4000 18.0000 3.9690 14.1576 13.9146
lc_3.4_18.0_3.96 55446.26122135000332 y 18.8696 0.1219 3.4000 18.0000 3.9690 14.1576 13.9146
lc_3.4_18.5_3.96 55446.26122135000332 r 22.0065 0.3085 3.4000 18.5000 3.9690 14.6576 14.4146
lc_3.4_18.5_3.96 55446.26122135000332 i 21.7211 0.5854 3.4000 18.5000 3.9690 14.6576 14.4146
lc_3.4_18.5_3.96 55446.26122135000332 z 20.1438 0.1331 3.4000 18.5000 3.9690 14.6576 14.4146
lc_3.4_18.5_3.96 55446.26122135000332 y 19.4351 0.2009 3.4000 18.5000 3.9690 14.6576 14.4146
lc_3.4_19.0_3.96 55446.26122135000332 i 22.0642 0.8867 3.4000 19.0000 3.9690 15.1576 14.9146
lc_3.4_19.0_3.96 55446.26122135000332 z 20.6544 0.2068 3.4000 19.0000 3.9690 15.1576 14.9146
lc_3.4_19.0_3.96 55446.26122135000332 y 19.7289 0.2661 3.4000 19.0000 3.9690 15.1576 14.9146
lc_3.6_8.50_2.66 55446.26122135000332 g 13.7052 0.0152 3.6000  8.5000 2.6660  4.4264  4.2587
lc_3.6_9.00_2.68 55446.26122135000332 g 14.2650 0.0151 3.6000  9.0000 2.6840  4.9286  4.7598
lc_3.6_9.50_2.69 55446.26122135000332 g 14.8177 0.0149 3.6000  9.5000 2.6950  5.4299  5.2605
lc_3.6_10.0_2.74 55446.26122135000332 g 15.4472 0.0149 3.6000 10.0000 2.7450  5.9358  5.7635
lc_3.6_10.5_2.75 55446.26122135000332 g 15.9601 0.0152 3.6000 10.5000 2.7500  6.4364  6.2638
lc_3.6_11.0_2.75 55446.26122135000332 g 16.5143 0.0160 3.6000 11.0000 2.7580  6.9374  6.7643
lc_3.6_11.0_2.75 55446.26122135000332 r 13.7513 0.0013 3.6000 11.0000 2.7580  6.9374  6.7643
lc_3.6_11.5_2.77 55446.26122135000332 g 17.0654 0.0175 3.6000 11.5000 2.7760  7.4395  7.2653
lc_3.6_11.5_2.77 55446.26122135000332 r 14.3355 0.0016 3.6000 11.5000 2.7760  7.4395  7.2653
lc_3.6_12.0_2.83 55446.26122135000332 g 17.7369 0.0205 3.6000 12.0000 2.8340  7.9464  7.7688
lc_3.6_12.0_2.83 55446.26122135000332 r 14.9310 0.0022 3.6000 12.0000 2.8340  7.9464  7.7688
lc_3.6_12.5_2.85 55446.26122135000332 g 18.3165 0.0248 3.6000 12.5000 2.8540  8.4488  8.2700
lc_3.6_12.5_2.85 55446.26122135000332 r 15.4476 0.0029 3.6000 12.5000 2.8540  8.4488  8.2700
lc_3.6_12.5_2.85 55446.26122135000332 i 13.9439 0.0150 3.6000 12.5000 2.8540  8.4488  8.2700
lc_3.6_13.0_2.86 55446.26122135000332 g 18.8156 0.0304 3.6000 13.0000 2.8620  8.9498  8.7705
lc_3.6_13.0_2.86 55446.26122135000332 r 16.0014 0.0040 3.6000 13.0000 2.8620  8.9498  8.7705
lc_3.6_13.0_2.86 55446.26122135000332 i 14.4038 0.0147 3.6000 13.0000 2.8620  8.9498  8.7705
lc_3.6_13.5_2.90 55446.26122135000332 g 19.5007 0.0431 3.6000 13.5000 2.9010  9.4544  9.2728
lc_3.6_13.5_2.90 55446.26122135000332 r 16.6111 0.0057 3.6000 13.5000 2.9010  9.4544  9.2728
lc_3.6_13.5_2.90 55446.26122135000332 i 14.9758 0.0146 3.6000 13.5000 2.9010  9.4544  9.2728
lc_3.6_13.5_2.90 55446.26122135000332 z 13.6070 0.0147 3.6000 13.5000 2.9010  9.4544  9.2728
lc_3.6_14.0_2.91 55446.26122135000332 g 20.0645 0.0607 3.6000 14.0000 2.9160  9.9562  9.7737
lc_3.6_14.0_2.91 55446.26122135000332 r 17.1085 0.0079 3.6000 14.0000 2.9160  9.9562  9.7737
lc_3.6_14.0_2.91 55446.26122135000332 i 15.5406 0.0149 3.6000 14.0000 2.9160  9.9562  9.7737
lc_3.6_14.0_2.91 55446.26122135000332 z 14.1242 0.0146 3.6000 14.0000 2.9160  9.9562  9.7737
lc_3.6_14.0_2.91 55446.26122135000332 y 13.6201 0.0148 3.6000 14.0000 2.9160  9.9562  9.7737
lc_3.6_14.5_3.96 55446.26122135000332 r 19.8739 0.0572 3.6000 14.5000 3.9640 10.5809 10.3366
lc_3.6_14.5_3.96 55446.26122135000332 i 17.8253 0.0257 3.6000 14.5000 3.9640 10.5809 10.3366
lc_3.6_14.5_3.96 55446.26122135000332 z 16.0075 0.0171 3.6000 14.5000 3.9640 10.5809 10.3366
lc_3.6_14.5_3.96 55446.26122135000332 y 15.3606 0.0186 3.6000 14.5000 3.9640 10.5809 10.3366
lc_3.6_15.0_3.96 55446.26122135000332 g 19.1985 0.0366 3.6000 15.0000 3.9680 11.0814 10.8369
lc_3.6_15.0_3.96 55446.26122135000332 r 20.4285 0.0877 3.6000 15.0000 3.9680 11.0814 10.8369
lc_3.6_15.0_3.96 55446.26122135000332 i 18.2476 0.0313 3.6000 15.0000 3.9680 11.0814 10.8369
lc_3.6_15.0_3.96 55446.26122135000332 z 16.5186 0.0191 3.6000 15.0000 3.9680 11.0814 10.8369
lc_3.6_15.0_3.96 55446.26122135000332 y 15.7517 0.0208 3.6000 15.0000 3.9680 11.0814 10.8369
lc_3.6_15.5_3.96 55446.26122135000332 r 20.9440 0.1315 3.6000 15.5000 3.9690 11.5815 11.3369
lc_3.6_15.5_3.96 55446.26122135000332 i 18.8027 0.0428 3.6000 15.5000 3.9690 11.5815 11.3369
lc_3.6_15.5_3.96 55446.26122135000332 z 16.9772 0.0219 3.6000 15.5000 3.9690 11.5815 11.3369
lc_3.6_15.5_3.96 55446.26122135000332 y 16.2494 0.0247 3.6000 15.5000 3.9690 11.5815 11.3369
lc_3.6_16.0_3.96 55446.26122135000332 r 21.5154 0.2074 3.6000 16.0000 3.9690 12.0815 11.8369
